sc_gid,res_gids,gen_gids,gid_counts,n_gids,mean_cf,mean_lcoe,mean_res,capacity,area_sq_km,latitude,longitude,country,state,county,elevation,timezone,offshore,mean_capital_cost,mean_fixed_operating_cost,mean_system_capacity,mean_fixed_charge_rate,mean_variable_operating_cost,usa_mrlc_nlcd2011,cnty_fips,fed_land_owner,lbnl_convex_hull_existing_farms_2018,lbnl_convex_hull_existing_farms_2021,nlcd_2016_treecanopy_2019_08_31_rev90m,2016_30m_cdls_rev90m,shadow_flicker_120m,shadow_flicker_135m,sc_point_gid,sc_row_ind,sc_col_ind,res_class,trans_multiplier,trans_gid,trans_capacity,trans_type,trans_cap_cost,dist_mi,lcot,total_lcoe,dist_km,nrel_region,windspeed_class,shadow_flicker_120m_sq_km,shadow_flicker_120m_pct,shadow_flicker_135m_sq_km,shadow_flicker_135m_pct,capital_cost_scalar,raw_lcoe,trans_cap_cost_per_mw,transmission_multiplier,dist_to_h2_load_km,hydrogen_annual_kg,lcoh_fcr
36726,"[724032, 724975, 725918, 726861, 727804, 728747, 729690, 727803, 728746, 729689, 725917, 726860, 724974, 724031, 728745, 727802, 729688, 726859, 724973, 725916, 724030, 728744, 727801, 729687, 724972, 725915, 726858, 724029, 728743, 727800, 729686, 726857, 724971, 725914, 724028, 728742, 727799, 729685, 725913, 726856, 724970, 724027, 728741, 727798, 729684, 725912, 726855, 724969, 724026]","[528005, 528948, 529891, 530834, 531777, 532720, 533663, 531776, 532719, 533662, 529890, 530833, 528947, 528004, 532718, 531775, 533661, 530832, 528946, 529889, 528003, 532717, 531774, 533660, 528945, 529888, 530831, 528002, 532716, 531773, 533659, 530830, 528944, 529887, 528001, 532715, 531772, 533658, 529886, 530829, 528943, 528000, 532714, 531771, 533657, 529885, 530828, 528942, 527999]","[94.0, 160.87, 132.21, 129.20999, 107.45, 76.69, 28.710001, 483.06, 293.26, 146.91, 428.34998, 495.0, 451.22, 287.38, 504.51, 478.26, 179.36, 296.89, 510.56, 514.55005, 285.4, 512.86, 505.22003, 171.53001, 456.29, 383.61, 449.93, 259.05, 463.87, 493.09, 138.32, 463.01, 453.41, 407.26, 308.43, 464.19, 448.13, 160.58, 461.72, 384.95, 455.26, 308.45, 83.520004, 24.43, 22.8, 26.0, 35.9, 11.82, 2.9099998]",14598,0.2041894942522049,47.73158329473704,5.364628791809082,350.9014684570312,116.9671561523438,37.003,-107.731,United States,Colorado,La Plata,2077.020408163265,-7,0,5211247.5,214225.015625,5500.0,0.0490000024437904,0.0,"{""21"": 3.81000018119812, ""22"": 2.890000104904175, ""41"": 184.70999145507812, ""42"": 7496.58984375, ""52"": 6701.759765625, ""71"": 20.56999969482422, ""81"": 30.059999465942383}",8067,"{""6"": 5733.08984375}",0.0,0.0,15.805878639221191,"{""121"": 22.739999771118164, ""122"": 6.579999923706055, ""141"": 7.920000076293945, ""142"": 7312.43017578125, ""152"": 7089.75, ""176"": 0.9700000286102295}",1342.1199951171875,1695.429931640625,53689,141,109,0,1.0,81866.0,,PCALoadCen,518902.03125,137.6880411249918,14.214904483805046,61.94648777854209,221.5868721040943,Mountain,10,10.87117196044922,9.294209005381024,13.732982446289062,11.740887697057929,,,,,,,
36727,"[729690, 731574, 732517, 732516, 733460, 733459, 734402, 735345, 731573, 730632, 729689, 730631, 734401, 733458, 732515, 730630, 729688, 731572, 735344, 734400, 732514, 733457, 730629, 729687, 731571, 735343, 734399, 733456, 735342, 732513, 730628, 731570, 729686, 734398, 733455, 735341, 732512, 729685, 730627, 731569, 734397, 733454, 735340, 732511, 730626, 731568, 729684]","[533663, 535547, 536490, 536489, 537433, 537432, 538375, 539318, 535546, 534605, 533662, 534604, 538374, 537431, 536488, 534603, 533661, 535545, 539317, 538373, 536487, 537430, 534602, 533660, 535544, 539316, 538372, 537429, 539315, 536486, 534601, 535543, 533659, 538371, 537428, 539314, 536485, 533658, 534600, 535542, 538370, 537427, 539313, 536484, 534599, 535541, 533657]","[7.91, 20.7, 5.98, 389.13, 7.0, 205.41998, 495.84, 89.990005, 137.45, 2.0, 310.96002, 354.84, 179.36, 259.43, 345.8, 516.28, 331.77997, 212.61, 86.229996, 147.41, 322.81, 367.93002, 512.69, 312.71, 278.32, 46.36, 511.57, 516.44, 82.869995, 303.16, 344.7, 286.71002, 242.55, 510.23, 510.72, 126.329994, 218.64, 341.73, 359.84, 73.97, 188.91, 161.73, 43.65, 106.7, 118.26, 74.0, 74.89]",11283,0.1721933037042617,56.60721213572761,4.846644401550293,270.81229921875,90.27076640625,37.015,-107.595,United States,Colorado,La Plata,1992.8297872340424,-7,0,5212323.5,214225.015625,5500.00048828125,0.049000009894371,0.0,"{""21"": 52.04999923706055, ""22"": 30.020000457763672, ""41"": 97.66999816894531, ""42"": 4645.2900390625, ""52"": 4784.33984375, ""71"": 155.61000061035156, ""81"": 1325.60986328125, ""82"": 53.95000076293945}",8067,"{""6"": 2874.83984375, ""7"": 32.94000244140625}",0.0,0.0,12.82456874847412,"{""1"": 2.0, ""21"": 0.9200000166893005, ""28"": 10.84000015258789, ""36"": 365.27996826171875, ""37"": 359.8699951171875, ""61"": 29.610000610351562, ""121"": 43.88999557495117, ""122"": 28.049999237060547, ""141"": 3.0, ""142"": 4372.16015625, ""152"": 5442.68994140625, ""176"": 447.78997802734375, ""190"": 25.559999465942383, ""195"": 5.0, ""205"": 7.880000114440918}",3759.31005859375,4322.86962890625,53690,141,110,0,1.0,81866.0,,PCALoadCen,538871.9375,143.13388836108754,17.504966245862988,74.11217838159058,230.35109189503257,Mountain,10,30.45041147460937,33.73230635660262,35.015243994140626,38.78912895960115,,,,,,,
36728,"[735345, 736287, 737229, 738171, 739113, 740056, 740999, 740055, 739112, 740998, 737228, 738170, 735344, 736286, 740054, 739111, 740997, 737227, 738169, 735343, 736285, 739110, 740053, 738168, 735342, 737226, 736284, 739109, 738167, 736283, 740052, 735341, 740995, 737225, 740051, 740994, 737224, 738166, 736282, 739108, 735340]","[539318, 540260, 541202, 542144, 543086, 544029, 544972, 544028, 543085, 544971, 541201, 542143, 539317, 540259, 544027, 543084, 544970, 541200, 542142, 539316, 540258, 543083, 544026, 542141, 539315, 541199, 540257, 543082, 542140, 540256, 544025, 539314, 544968, 541198, 544024, 544967, 541197, 542139, 540255, 543081, 539313]","[263.62, 402.77, 434.83, 426.0, 415.0, 226.6, 33.0, 180.5, 516.99, 103.0, 272.54, 508.78, 301.28, 305.55002, 175.0, 427.65997, 81.78, 210.62001, 361.13, 236.79001, 107.4, 242.94, 109.13, 126.37, 173.67, 3.0, 25.789999, 134.45, 169.28, 377.94998, 138.73999, 350.2, 77.520004, 148.87, 296.15, 44.91, 222.15, 170.93, 218.94, 18.0, 166.35]",9307,0.1570210009813308,61.96797934635038,4.692298889160156,223.71016640625,74.57005546875,37.027,-107.459,United States,Colorado,Archuleta,1936.2926829268283,-7,0,5195501.0,214225.015625,5500.0,0.0490000061690807,0.0,"{""21"": 96.31999969482422, ""22"": 34.82999801635742, ""23"": 0.9399999976158142, ""24"": 1.0, ""41"": 14.920000076293945, ""42"": 4255.2001953125, ""52"": 2963.39990234375, ""71"": 92.17001342773438, ""81"": 1693.989990234375, ""82"": 53.40999984741211}",8007,"{""6"": 694.1600341796875, ""7"": 151.489990234375}",0.0,0.0,14.213669776916506,"{""1"": 1.0, ""28"": 6.800000190734863, ""29"": 1.9200000762939453, ""36"": 410.489990234375, ""37"": 389.0, ""61"": 7.920000076293945, ""111"": 25.0, ""121"": 106.17001342773438, ""122"": 45.980003356933594, ""123"": 6.460000038146973, ""124"": 1.0, ""141"": 2.0, ""142"": 3791.2001953125, ""152"": 3634.18017578125, ""176"": 740.72998046875, ""190"": 31.40999984741211, ""195"": 3.9200000762939453, ""205"": 1.0}",3814.489990234375,4204.669921875,53691,141,111,0,1.0,81866.0,,PCALoadCen,559394.875,148.73054276975114,19.92749441807797,81.89547376442835,239.3580117010713,Mountain,10,30.897368920898447,41.43401627727978,34.0578263671875,45.67225564350035,,,,,,,
36729,"[740999, 741943, 742887, 743831, 744775, 745720, 746666, 745719, 744774, 742886, 743830, 741942, 740998, 746665, 745718, 744773, 742885, 743829, 741941, 740997, 746664, 745717, 744772, 742884, 743828, 746663, 741940, 740996, 745716, 744771, 743827, 746662, 741939, 740995, 742883, 745715, 742882, 743826, 746661, 740994, 741938, 744770]","[544972, 545916, 546860, 547804, 548748, 549693, 550639, 549692, 548747, 546859, 547803, 545915, 544971, 550638, 549691, 548746, 546858, 547802, 545914, 544970, 550637, 549690, 548745, 546857, 547801, 550636, 545913, 544969, 549689, 548744, 547800, 550635, 545912, 544968, 546856, 549688, 546855, 547799, 550634, 544967, 545911, 548743]","[200.75, 334.38, 331.45, 281.49, 156.13, 215.84, 4.93, 467.08002, 403.85, 458.81, 281.90002, 517.94, 410.56, 15.98, 413.27002, 460.46, 512.85, 302.33002, 519.25, 418.22, 51.0, 464.64, 514.29, 358.35, 487.81, 51.54, 254.47, 116.619995, 477.19, 265.0, 129.0, 51.0, 490.27002, 384.0, 302.0, 54.659996, 185.58, 269.74, 5.0, 263.59, 262.59, 234.0]",12454,0.148580327630043,65.39378017399255,4.606066703796387,300.8293962890625,100.27646542968748,37.039,-107.323,United States,Colorado,Archuleta,2094.904761904762,-7,0,5181691.5,214224.984375,5499.99951171875,0.0489999987185001,0.0,"{""22"": 2.0, ""31"": 7.0, ""41"": 67.11000061035156, ""42"": 8227.4599609375, ""52"": 3999.81005859375, ""71"": 76.43000030517578}",8007,"{""2"": 997.3499755859375, ""6"": 209.27999877929688}",0.0,0.0,25.16916465759277,"{""111"": 1.0, ""121"": 25.68000030517578, ""122"": 5.809999942779541, ""131"": 4.0, ""141"": 152.73001098632812, ""142"": 8328.439453125, ""152"": 3855.159912109375, ""176"": 1.0, ""190"": 5.989999771118164}",125.8800048828125,178.47000122070312,53692,141,112,0,1.0,81760.0,,PCALoadCen,572046.0625,152.18054691076705,21.53583148070759,86.92961165470014,244.9102413653738,Mountain,10,1.0196280395507813,1.0168168923601828,1.4456070098876954,1.4416214250205457,,,,,,,
36730,"[746666, 747614, 748564, 749518, 750473, 751431, 752390, 751430, 750472, 749517, 752389, 747613, 748563, 746665, 751429, 750471, 749516, 752388, 748562, 747612, 746664, 751428, 750470, 749515, 747611, 748561, 746663, 752387, 751427, 749514, 750469, 747610, 746662, 748560, 752386, 751426, 748559, 749513, 750468, 746661, 747609, 751425]","[550639, 551587, 552537, 553491, 554446, 555404, 556363, 555403, 554445, 553490, 556362, 551586, 552536, 550638, 555402, 554444, 553489, 556361, 552535, 551585, 550637, 555401, 554443, 553488, 551584, 552534, 550636, 556360, 555400, 553487, 554442, 551583, 550635, 552533, 556359, 555399, 552532, 553486, 554441, 550634, 551582, 555398]","[110.07, 124.7, 204.26999, 58.0, 201.0, 176.0, 16.98, 333.0, 432.78, 349.38998, 17.0, 396.47998, 365.89, 195.83002, 309.2, 399.63, 394.0, 24.0, 234.26001, 298.25, 116.45, 161.0, 381.0, 392.0, 322.0, 234.76, 146.0, 11.0, 361.0, 244.24, 150.0, 203.0, 324.0, 144.0, 16.0, 259.0, 224.0, 317.0, 188.0, 99.99, 215.0, 2.0]",9171,0.1235074773430824,78.6534038971368,4.004695892333984,222.3977291015625,74.1325763671875,37.051,-107.187,United States,Colorado,Archuleta,2073.54761904762,-7,0,5179779.0,214225.0,5500.0,0.0490000024437904,0.0,"{""21"": 4.860000133514404, ""22"": 0.9300000071525574, ""31"": 1.0, ""41"": 41.0, ""42"": 4278.1396484375, ""43"": 1.0, ""52"": 4323.169921875, ""71"": 490.16998291015625, ""81"": 11.899999618530273}",8007,"{""2"": 16.0}",0.0,0.0,18.673093795776367,"{""121"": 11.600000381469727, ""122"": 4.850000381469727, ""141"": 23.0, ""142"": 4293.0400390625, ""152"": 4809.97998046875, ""176"": 1.8899999856948853, ""190"": 7.809999942779541}",364.8800048828125,500.75,53693,141,113,0,1.0,81760.0,,PCALoadCen,551790.0,146.65667394734697,24.99036111659689,103.64376501373371,236.02045165042333,Mountain,10,2.955528039550781,3.9868141435037927,4.056075,5.471380058221335,,,,,,,
36731,"[752390, 753350, 754311, 755273, 756235, 757198, 757197, 756234, 755272, 754310, 752389, 753349, 757196, 756233, 755271, 753348, 752388, 754309, 756232, 755270, 757195, 754308, 752387, 753347, 757194, 755269, 756231, 752386, 753346, 754307, 757193, 756230, 755268, 754306, 752385, 753345, 756229, 755267, 754305, 752384, 753344]","[556363, 557323, 558284, 559246, 560208, 561171, 561170, 560207, 559245, 558283, 556362, 557322, 561169, 560206, 559244, 557321, 556361, 558282, 560205, 559243, 561168, 558281, 556360, 557320, 561167, 559242, 560204, 556359, 557319, 558280, 561166, 560203, 559241, 558279, 556358, 557318, 560202, 559240, 558278, 556357, 557317]","[150.0, 146.0, 123.0, 61.0, 90.0, 78.0, 392.0, 519.9, 218.2, 361.0, 414.0, 386.0, 350.76, 514.22, 495.78003, 206.0, 495.0, 182.82, 328.83, 326.88, 332.33, 216.0, 222.0, 225.0, 294.99, 495.93, 380.39, 294.86, 437.56, 344.0, 272.93, 354.58, 311.71002, 319.16, 258.0, 496.03, 31.0, 9.0, 24.79, 7.0, 19.0]",11218,0.1402757912874221,69.25128710226663,4.182000160217285,271.8113044921875,90.6037681640625,37.062,-107.051,United States,Colorado,Archuleta,2248.9268292682927,-7,0,5179775.0,214224.984375,5500.00048828125,0.0490000061690807,0.0,"{""21"": 0.9099999666213989, ""31"": 4.0, ""41"": 241.739990234375, ""42"": 4451.7001953125, ""43"": 16.0, ""52"": 6023.41015625, ""71"": 441.91998291015625, ""81"": 5.970000267028809}",8007,"{""2"": 898.8900146484375}",0.0,0.0,21.27311515808105,"{""111"": 1.0, ""121"": 27.150001525878906, ""131"": 1.0, ""141"": 189.04998779296875, ""142"": 4527.58984375, ""143"": 7.0, ""152"": 6416.89013671875, ""176"": 11.970000267028809, ""190"": 4.0}",771.6000366210938,1001.2999877929688,53694,141,114,0,1.0,81760.0,,PCALoadCen,532251.875,141.3285650207716,21.223961314747168,90.4752484170138,227.44571283052852,Mountain,10,6.249960296630857,6.898124022075577,8.110529901123046,8.951647448521953,,,,,,,
36732,"[758161, 759124, 760087, 760086, 761050, 762015, 762014, 762979, 759123, 761049, 758160, 757197, 762013, 762978, 761048, 760085, 758159, 759122, 757196, 762977, 761047, 762012, 760084, 759121, 758158, 757195, 762011, 762976, 761046, 760083, 759120, 758157, 757194, 762010, 762975, 761045, 760082, 757193, 758156, 759119, 762009, 761044, 762974, 759118, 760081, 758155]","[562134, 563097, 564060, 564059, 565023, 565988, 565987, 566952, 563096, 565022, 562133, 561170, 565986, 566951, 565021, 564058, 562132, 563095, 561169, 566950, 565020, 565985, 564057, 563094, 562131, 561168, 565984, 566949, 565019, 564056, 563093, 562130, 561167, 565983, 566948, 565018, 564055, 561166, 562129, 563092, 565982, 565017, 566947, 563091, 564054, 562128]","[54.0, 6.0, 22.91, 423.9, 3.0, 2.0, 196.87, 253.34, 306.55, 261.65, 376.66998, 9.0, 278.45, 307.97998, 320.44, 462.2, 329.43, 411.0, 14.33, 306.22, 352.91, 222.63, 508.57, 505.47, 264.16998, 10.84, 476.0, 455.97, 479.2, 435.66998, 383.4, 493.16998, 23.0, 430.97998, 364.91, 227.43, 338.02002, 18.0, 245.95, 374.82, 182.0, 94.9, 43.85, 133.0, 73.03999, 4.0]",11552,0.1351465582847595,71.87959232074124,4.167618751525879,279.154508203125,93.051502734375,37.073,-106.914,United States,Colorado,Archuleta,2358.9565217391305,-7,0,5179775.0,214225.0,5500.0,0.0490000024437904,0.0,"{""21"": 70.38999938964844, ""22"": 1.0, ""41"": 522.3900146484375, ""42"": 4114.8701171875, ""43"": 90.81999969482422, ""52"": 5564.01025390625, ""71"": 1050.780029296875, ""81"": 73.58000946044922}",8007,"{""2"": 9122.9296875, ""6"": 509.0}",0.0,0.0,21.87896156311035,"{""36"": 3.9099998474121094, ""37"": 1.0, ""121"": 59.92000198364258, ""122"": 2.0, ""131"": 2.0, ""141"": 361.30999755859375, ""142"": 4269.06982421875, ""143"": 14.0, ""152"": 6522.2900390625, ""176"": 228.45999145507812, ""190"": 23.880001068115234}",3869.25,4737.10986328125,53695,141,115,0,1.0,81760.0,,PCALoadCen,513180.0625,136.12763985131923,21.240109199414032,93.11970152015527,219.0756559183221,Mountain,10,31.340925,33.68126691028931,38.37058989257813,41.23586268360532,,,,,,,
36733,"[762979, 763946, 764914, 763945, 764913, 762978, 765881, 765880, 766851, 766850, 762977, 763944, 764912, 764911, 765879, 763943, 762976, 766849, 768794, 768793, 767821, 764910, 765878, 767820, 763942, 766848, 766847, 767819, 765877, 763941, 764909, 762974]","[566952, 567919, 568887, 567918, 568886, 566951, 569854, 569853, 570824, 570823, 566950, 567917, 568885, 568884, 569852, 567916, 566949, 570822, 572767, 572766, 571794, 568883, 569851, 571793, 567915, 570821, 570820, 571792, 569850, 567914, 568882, 566947]","[35.0, 214.51, 69.47, 212.32, 90.97001, 49.95, 39.0, 276.76, 2.0, 11.0, 54.95, 314.36, 38.89, 309.68, 119.0, 230.71, 55.91, 3.0, 16.0, 233.76001, 1.0, 253.95, 220.49, 305.09998, 309.61, 296.97003, 140.85, 93.80001, 99.78, 47.78, 21.37, 9.0]",4208,0.1224445253610611,79.33616265105606,3.899991750717163,101.49965244140624,33.83321748046875,37.085,-106.778,United States,Colorado,Archuleta,2440.125,-7,0,5179774.5,214224.96875,5499.99951171875,0.0489999987185001,0.0,"{""21"": 42.3900032043457, ""22"": 3.9800000190734863, ""41"": 536.8499755859375, ""42"": 513.9300537109375, ""43"": 52.80000305175781, ""52"": 2766.419921875, ""71"": 221.6199951171875, ""81"": 38.95000076293945}",8007,"{""2"": 2705.33984375}",0.0,0.0,23.74625396728516,"{""121"": 27.729999542236328, ""122"": 4.900000095367432, ""141"": 527.97998046875, ""142"": 579.699951171875, ""143"": 39.900001525878906, ""152"": 2881.409912109375, ""176"": 111.4000015258789, ""190"": 3.9200000762939453}",1355.02001953125,1632.010009765625,53696,141,116,0,1.0,48032.0,290.0,Substation,288030.65625,78.54667360880902,13.158043246073424,92.49420589712946,126.4083037056007,Mountain,10,10.975662158203123,32.44049184662724,13.219281079101563,39.07190052714553,,,,,,,
36734,"[770747, 769771, 769770, 770745, 769769, 770744, 768794, 769768, 768793, 770743, 769767]","[574720, 573744, 573743, 574718, 573742, 574717, 572767, 573741, 572766, 574716, 573740]","[1.0, 14.76, 24.33, 44.97, 143.14, 102.0, 20.0, 27.0, 3.0, 22.0, 124.75]",530,0.1211046576499939,80.21391781341427,3.9779052734375,12.80488529663086,4.268295098876953,37.096,-106.642,United States,Colorado,Archuleta,2619.454545454545,-7,0,5179774.5,214225.0,5500.0,0.0490000024437904,0.0,"{""41"": 71.55999755859375, ""42"": 298.32000732421875, ""43"": 63.81999969482422, ""52"": 82.36000061035156, ""71"": 8.889999389648438, ""81"": 2.0}",8007,"{""2"": 125.33000183105469}",0.0,0.0,42.00171661376953,"{""141"": 60.48999786376953, ""142"": 275.32000732421875, ""143"": 90.91000366210938, ""152"": 96.25, ""176"": 2.9800000190734863, ""190"": 1.0}",38.39999771118164,63.24999618530274,53697,141,117,0,1.0,11144.0,145.0,TransLine,102509.8671875,24.13686079776607,4.734747139004943,84.94866495241921,38.84441555627684,Mountain,10,0.3110399814605713,7.287218298060276,0.5123249691009522,12.003035339233032,,,,,,,
36735,"[781537, 782524, 781536, 782523, 783513, 783512, 784502, 782522, 784501, 783511, 785493, 786486, 785492, 786485, 786484]","[585510, 586497, 585509, 586496, 587486, 587485, 588475, 586495, 588474, 587484, 589466, 590459, 589465, 590458, 590457]","[2.0, 3.0, 1.0, 24.0, 2.0, 48.0, 31.0, 7.0, 7.96, 43.170002, 13.0, 16.0, 20.0, 47.0, 29.97]",296,0.3011978268623352,32.25215591704361,6.82956600189209,7.170929406738281,2.3903098022460942,37.117,-106.369,United States,Colorado,Conejos,2931.066666666666,-7,0,5179775.0,214225.015625,5500.00048828125,0.0490000024437904,0.0,"{""21"": 7.75, ""22"": 0.9800000190734863, ""41"": 24.80000114440918, ""42"": 233.70999145507812, ""43"": 16.860000610351562, ""52"": 3.0, ""71"": 8.0}",8021,"{""2"": 295.0999755859375}",0.0,0.0,41.62179183959961,"{""122"": 0.9800000190734863, ""141"": 19.780000686645508, ""142"": 258.41998291015625, ""143"": 7.920000076293945, ""152"": 1.0, ""176"": 6.0, ""190"": 1.0}",114.6300048828125,158.61000061035156,53699,141,119,0,1.0,60304.0,72.5,Substation,70479.15625,19.21984158657316,1.3088829735923526,33.56103889063596,30.931259858935647,Mountain,8,0.9285030395507812,38.84446437354264,1.2847410049438477,53.747886727344685,,,,,,,
36736,"[789467, 790461, 791456, 791455, 792451, 792450, 789466, 790460, 788473, 792449, 790459, 791454, 789465, 788472, 791453, 792448, 791452, 792447, 789464, 788470, 789463, 786485, 792446, 788469, 786484, 789462, 790456, 787476, 789461, 790455, 788468, 786483, 787475]","[593440, 594434, 595429, 595428, 596424, 596423, 593439, 594433, 592446, 596422, 594432, 595427, 593438, 592445, 595426, 596421, 595425, 596420, 593437, 592443, 593436, 590458, 596419, 592442, 590457, 593435, 594429, 591449, 593434, 594428, 592441, 590456, 591448]","[1.0, 9.0, 10.0, 378.19, 4.0, 216.44, 126.0, 257.0, 58.0, 249.08, 86.700005, 247.92, 48.0, 98.0, 355.0, 270.0, 218.57999, 250.91, 1.0, 34.0, 1.0, 9.0, 40.0, 59.579998, 50.0, 151.88, 146.0, 92.0, 35.0, 94.0, 29.92, 7.98, 40.0]",3686,0.2682768106460571,36.20991465368152,6.151369094848633,89.30687233886721,29.76895744628905,37.128,-106.233,United States,Colorado,Conejos,2735.878787878788,-7,0,5179775.5,214225.015625,5500.0,0.0490000024437904,0.0,"{""22"": 1.0, ""41"": 11.0, ""42"": 636.77001953125, ""43"": 4.0, ""52"": 310.6499938964844, ""71"": 2711.759765625}",8021,"{""2"": 538.3599853515625, ""6"": 2058.369873046875}",0.0,0.0,6.7330684661865225,"{""61"": 1.0, ""122"": 1.0, ""141"": 12.0, ""142"": 665.8399658203125, ""152"": 338.44000244140625, ""176"": 2653.969970703125, ""190"": 2.930000066757202}",124.85999298095705,159.8599853515625,53700,141,120,0,1.0,60285.0,217.5,Substation,81948.375,22.347525692248343,1.7086344873529569,37.91854914103448,35.964766997562954,Mountain,9,1.011365943145752,3.397384490103556,1.2948658813476563,4.349718607660115,,,,,,,
36737,"[792450, 793445, 794440, 795436, 796433, 797430, 798429, 797429, 796432, 798428, 794439, 795435, 793444, 792449, 797428, 795434, 796431, 798427, 794438, 793443, 792448, 797427, 796430, 794437, 795433, 793442, 792447, 798426, 796429, 797426, 798425, 794436, 795432, 793441, 792446, 794435, 796428, 797425, 793440, 795431, 792445]","[596423, 597418, 598413, 599409, 600406, 601403, 602402, 601402, 600405, 602401, 598412, 599408, 597417, 596422, 601401, 599407, 600404, 602400, 598411, 597416, 596421, 601400, 600403, 598410, 599406, 597415, 596420, 602399, 600402, 601399, 602398, 598409, 599405, 597414, 596419, 598408, 600401, 601398, 597413, 599404, 596418]","[231.07999, 496.18, 475.68, 468.97, 445.22, 435.93, 127.09, 512.81, 514.77, 64.83, 513.89996, 520.44, 520.46, 242.26, 396.0, 509.51, 520.26, 15.67, 514.82, 518.83997, 245.63, 385.19, 505.72, 513.2, 511.96997, 515.56006, 249.88, 119.69, 215.01001, 112.76, 27.75, 520.19, 492.71, 512.08997, 161.70999, 172.0, 16.0, 1.0, 192.81, 63.510002, 35.71]",13686,0.2355993539094925,41.2321968371708,5.593393802642822,330.8398962890625,110.2799654296875,37.139,-106.096,United States,Colorado,Conejos,2506.512195121951,-7,0,5179774.5,214224.984375,5500.0,0.0490000024437904,0.0,"{""21"": 23.709999084472656, ""22"": 10.920000076293945, ""31"": 2.0, ""42"": 63.73999786376953, ""52"": 11066.25, ""71"": 2398.43994140625, ""81"": 49.75}",8021,"{""6"": 11526.009765625}",0.0,0.0,0.2235050648450851,"{""21"": 14.0, ""36"": 33.619998931884766, ""61"": 6.0, ""121"": 27.760000228881836, ""122"": 20.439998626708984, ""142"": 44.849998474121094, ""152"": 11980.8203125, ""176"": 1483.400146484375, ""190"": 0.9200000166893005, ""195"": 3.0}",247.29000854492188,344.07000732421875,53701,141,121,0,1.0,81760.0,,PCALoadCen,416151.34375,109.66766691197806,9.880278437816887,51.11247527498768,176.49256306812268,Mountain,10,2.0030490692138674,1.8163308824130664,2.786967059326172,2.5271744042240303,,,,,,,
36738,"[798429, 799429, 800430, 801431, 802432, 803437, 801430, 798428, 800429, 802431, 799428, 801429, 799427, 803435, 800428, 802430, 802429, 803434, 799426, 798426, 801428, 800427, 798425, 800426, 801427, 802428, 804438, 799425, 803433, 803432, 801426, 802427, 804437, 798424]","[602402, 603402, 604403, 605404, 606405, 607410, 605403, 602401, 604402, 606404, 603401, 605402, 603400, 607408, 604401, 606403, 606402, 607407, 603399, 602399, 605401, 604400, 602398, 604399, 605400, 606401, 608411, 603398, 607406, 607405, 605399, 606400, 608410, 602397]","[81.57, 45.7, 95.09, 180.01001, 52.64, 21.8, 89.32, 30.0, 45.47, 66.37, 39.0, 18.84, 79.33, 32.96, 14.440001, 23.71, 0.99, 35.690002, 70.35, 139.54001, 16.67, 6.0, 21.67, 169.59, 21.59, 91.92999, 130.0, 8.92, 102.369995, 44.100002, 1.0, 10.0, 81.84, 2.0]",1895,0.2091726660728454,46.441434961382896,5.105071067810059,45.45315,15.15105,37.149,-105.96,United States,Colorado,Conejos,2368.9705882352937,-7,0,5179774.5,214225.0,5500.0,0.0490000024437904,0.0,"{""12"": 1.0, ""21"": 75.33000183105469, ""22"": 62.16999816894531, ""23"": 11.410000801086426, ""24"": 0.8400000333786011, ""52"": 491.52996826171875, ""71"": 120.88999938964844, ""81"": 1107.330078125}",8021,"{""6"": 102.0}",0.0,0.0,0.094401054084301,"{""21"": 27.899999618530273, ""23"": 1.0, ""28"": 3.0, ""36"": 660.6799926757812, ""37"": 13.949999809265137, ""61"": 69.02999877929688, ""121"": 68.73999786376953, ""122"": 62.05000305175781, ""123"": 11.40000057220459, ""124"": 1.7699999809265137, ""152"": 537.719970703125, ""176"": 383.54998779296875, ""190"": 2.0, ""195"": 27.71000099182129}",803.219970703125,939.47998046875,53702,141,122,0,1.0,13941.0,145.0,TransLine,78119.40625,17.485522092559734,2.089036206517499,48.53047116790039,28.140150124440087,Mountain,10,6.506081762695312,42.941457936547714,7.609787841796875,50.22614169840951,,,,,,,
